ID_MUNICIPIO,NOME_MUNICIPIO,CODIGO_INFRACAO,DESCRICAO_INFRACAO,UF_PLACA_VEICULO,TIPO_VEICULO,CATEGORIA_VEICULO,QTDE,MES,ANO
6787,ORLANDIA,6742-0,CONDUZIR O VEICULO SEM PORTAR A AUTORIZACAO PARA CONDUCAO DE ESCOLARES,SP,CAMIONETA,ALUGUEL,5,11,2025
6377,DIADEMA,6599-2,CONDUZIR O VEICULO REGISTRADO QUE NAO ESTEJA DEVIDAMENTE LICENCIADO,SP,CAMIONETA,PARTICULAR,4,11,2025
6425,FRANCA,5045-0,DIRIGIR VEICULO COM VALIDADE DE CNH/PPD VENCIDA HA MAIS DE 30 DIAS,SP,MOTOCICLO,PARTICULAR,17,11,2025
7107,SAO PAULO,6580-0,CONDUZIR O VEICULO SEM QUALQUER UMA DAS PLACAS DE IDENTIFICACAO,Outras UFs,AUTOMOVEL,,2,11,2025
7107,SAO PAULO,6050-1,AVAN O SIN VERM DO SEMAF EXC SE HOUVER SINALIZ PERM LIVRE CONV A DIR,Outras UFs,MOTOCICLO,,3,11,2025
7107,SAO PAULO,6920-1,"Deixar de efetuar registro do veiculo em 30 dias, qdo for transf a propriedade",Outras UFs,S. REBOQUE,PARTICULAR,32,11,2025
7107,SAO PAULO,6920-1,"Deixar de efetuar registro do veiculo em 30 dias, qdo for transf a propriedade",Outras UFs,C. TRATOR,PARTICULAR,56,11,2025
7099,SAO JOSE DOS CAMPOS,5185-1,Deixar o condutor de usar o cinto seguranca,SP,AUTOMOVEL,PARTICULAR,53,11,2025
7103,SAO MANUEL,7579-0,"REC SUB TEST, EX CLIN, PERIC OU PROC Q PERM CERT INFL ALC/SUB PSIC FOR ART. 277",SP,AUTOMOVEL,PARTICULAR,3,11,2025
6835,PEDERNEIRAS,6599-2,CONDUZIR O VEICULO REGISTRADO QUE NAO ESTEJA DEVIDAMENTE LICENCIADO,SP,MOTOCICLO,PARTICULAR,6,11,2025
6715,MOGI-GUACU,5215-2,Dirigir ameacando os demais veiculos,SP,AUTOMOVEL,PARTICULAR,1,11,2025
6635,LEME,6599-2,CONDUZIR O VEICULO REGISTRADO QUE NAO ESTEJA DEVIDAMENTE LICENCIADO,SP,MOTONETA,PARTICULAR,13,11,2025
7183,TAUBATE,7340-0,DIRIGIR O VEIC USANDO CALCADO QUE N SE FIRME NOS PES/COMPROMETA UTILIZ PEDAIS,SP,MOTOCICLO,PARTICULAR,30,11,2025
6929,PRESIDENTE PRUDENTE,6726-1,"CONDUZIR O VEICULO EM MAU ESTADO DE CONSERVACAO, COMPROMETENDO A SEGURANCA",SP,CAMINHONET,PARTICULAR,4,11,2025
6587,JABOTICABAL,5843-3,"Deixar de indicar c/ antec, med gesto de braco/luz indicadora, mudanca direcao",SP,AUTOMOVEL,PARTICULAR,4,11,2025
7107,SAO PAULO,7340-0,DIRIGIR O VEIC USANDO CALCADO QUE N SE FIRME NOS PES/COMPROMETA UTILIZ PEDAIS,SP,CAMINHONET,PARTICULAR,5,11,2025
7145,SOROCABA,6599-2,CONDUZIR O VEICULO REGISTRADO QUE NAO ESTEJA DEVIDAMENTE LICENCIADO,SP,AUTOMOVEL,ALUGUEL,1,11,2025
7135,SERTAOZINHO,6726-1,"CONDUZIR O VEICULO EM MAU ESTADO DE CONSERVACAO, COMPROMETENDO A SEGURANCA",SP,MOTOCICLO,PARTICULAR,5,11,2025
6805,PALMEIRA D OESTE,6599-2,CONDUZIR O VEICULO REGISTRADO QUE NAO ESTEJA DEVIDAMENTE LICENCIADO,SP,AUTOMOVEL,PARTICULAR,2,11,2025
6929,PRESIDENTE PRUDENTE,6653-2,CONDUZIR O VEICULO COM SILENCIADOR DE MOTOR DEFEITUOSO/DEFICIENTE/INOPERANTE,SP,MOTOCICLO,PARTICULAR,24,11,2025
6477,GUARULHOS,7633-1,Dirigir veiculo segurando telefone celular,SP,AUTOMOVEL,PARTICULAR,19,11,2025
7077,SAO CAETANO DO SUL,6637-2,CONDUZIR O VEICULO COM EQUIPAMENTO OBRIGATORIO INEFICIENTE/INOPERANTE,SP,AUTOMOVEL,PARTICULAR,3,11,2025
6969,RIBEIRAO PRETO,5738-0,TRANSITAR PELA CONTRAMAO DE DIRECAO EM VIA C/ SINALIZACAO DE REGUL SENTIDO UNICO,SP,AUTOMOVEL,PARTICULAR,12,11,2025
7237,VINHEDO,5835-0,Desobedecer as ordens emanadas da autorid compet de transito ou de seus agentes,SP,AUTOMOVEL,PARTICULAR,1,11,2025
6547,ITAPETININGA,6599-2,CONDUZIR O VEICULO REGISTRADO QUE NAO ESTEJA DEVIDAMENTE LICENCIADO,SP,MOTOCICLO,PARTICULAR,19,11,2025
6867,PINHALZINHO,7056-1,CONDUZIR MOTOC/MOTON/CICLOMOTOR FAZENDO MALABARISMO/EQUILIBRANDO-SE EM UMA RODA,SP,MOTOCICLO,PARTICULAR,2,11,2025
6739,MORRO AGUDO,7234-0,"EM MOVIMENTO, DEIXAR DE MANTER ACESA A LUZ BAIXA DURANTE A NOITE",SP,AUTOMOVEL,PARTICULAR,1,11,2025
6397,ELDORADO,6599-2,CONDUZIR O VEICULO REGISTRADO QUE NAO ESTEJA DEVIDAMENTE LICENCIADO,SP,MOTOCICLO,PARTICULAR,3,11,2025
7107,SAO PAULO,6920-1,"Deixar de efetuar registro do veiculo em 30 dias, qdo for transf a propriedade",Outras UFs,MOTOCICLO,,30,11,2025
6163,ARARAQUARA,6726-1,"CONDUZIR O VEICULO EM MAU ESTADO DE CONSERVACAO, COMPROMETENDO A SEGURANCA",SP,AUTOMOVEL,PARTICULAR,9,11,2025
6445,GUAICARA,5525-0,ESTACIONAR NA CONTRAMAO DE DIRECAO,SP,AUTOMOVEL,PARTICULAR,9,11,2025
7107,SAO PAULO,6408-0,PORTAR NO VEICULO PLACAS DE IDENTIFICACAO EM DESACORDO C/ ESPECIF/MODELO CONTRAN,SP,MOTOCICLO,PARTICULAR,357,11,2025
7121,SAO VICENTE,7684-2,Cond motoc/moton/ciclom c/ util cap de seg c/ vis/ocul prot des c/ regul Contran,SP,MOTONETA,PARTICULAR,21,11,2025
7005,SALTO,6653-1,CONDUZIR O VEICULO COM DESCARGA LIVRE,SP,MOTOCICLO,PARTICULAR,67,11,2025
7047,SANTANA DE PARNAIBA,6050-2,AVANCAR O SINAL DE PARADA OBRIGATORIA,SP,MOTOCICLO,PARTICULAR,2,11,2025
6187,AVANHANDAVA,5118-0,PERMITIR POSSE/CONDUCAO DO VEICULO A PESSOA SEM CNH/PPD/ACC,SP,MOTOCICLO,PARTICULAR,1,11,2025
7083,SAO JOAO DA BOA VISTA,6599-2,CONDUZIR O VEICULO REGISTRADO QUE NAO ESTEJA DEVIDAMENTE LICENCIADO,SP,MOTONETA,PARTICULAR,5,11,2025
6597,JALES,7579-0,"REC SUB TEST, EX CLIN, PERIC OU PROC Q PERM CERT INFL ALC/SUB PSIC FOR ART. 277",SP,AUTOMOVEL,PARTICULAR,10,11,2025
6435,GARCA,6726-1,"CONDUZIR O VEICULO EM MAU ESTADO DE CONSERVACAO, COMPROMETENDO A SEGURANCA",SP,AUTOMOVEL,PARTICULAR,9,11,2025
6323,CATANDUVA,7633-2,Dirigir veiculo manuseando telefone celular,SP,CAMINHONET,PARTICULAR,3,11,2025
7157,TABOAO DA SERRA,5266-2,PARTICIPAR NA VIA COMO CONDUTOR EM EVENTOS ORGANIZADOS SEM PERMISSAO,SP,MOTOCICLO,PARTICULAR,8,11,2025
6563,ITAQUAQUECETUBA,6653-1,CONDUZIR O VEICULO COM DESCARGA LIVRE,SP,MOTOCICLO,PARTICULAR,9,11,2025
7107,SAO PAULO,5843-3,"Deixar de indicar c/ antec, med gesto de braco/luz indicadora, mudanca direcao",Outras UFs,UTILITARIO,PARTICULAR,12,11,2025
6969,RIBEIRAO PRETO,7633-1,Dirigir veiculo segurando telefone celular,SP,CAMIONETA,PARTICULAR,3,11,2025
6313,CARAPICUIBA,6726-1,"CONDUZIR O VEICULO EM MAU ESTADO DE CONSERVACAO, COMPROMETENDO A SEGURANCA",SP,CAMINHONET,ALUGUEL,2,11,2025
6969,RIBEIRAO PRETO,7366-2,DIRIGIR VEICULO UTILIZANDO-SE DE TELEFONE CELULAR,SP,CAMINHONET,PARTICULAR,3,11,2025
6101,ADAMANTINA,6599-1,CONDUZIR O VEICULO QUE NAO ESTEJA REGISTRADO,SP,MOTOCICLO,PARTICULAR,2,11,2025
6177,ARUJA,6599-2,CONDUZIR O VEICULO REGISTRADO QUE NAO ESTEJA DEVIDAMENTE LICENCIADO,SP,AUTOMOVEL,PARTICULAR,41,11,2025
7209,UBATUBA,5738-0,TRANSITAR PELA CONTRAMAO DE DIRECAO EM VIA C/ SINALIZACAO DE REGUL SENTIDO UNICO,SP,MOTOCICLO,PARTICULAR,7,11,2025
6131,AMERICANA,6530-0,USAR NO VEICULO EQUIP C/ SOM EM VOLUME/FREQUENCIA NAO AUTORIZADOS PELO CONTRAN,SP,AUTOMOVEL,PARTICULAR,7,11,2025
6459,GUARACI,5207-0,Dirigir sem atencao ou sem os cuidados indispensaveis a seguranca,SP,MOTOCICLO,PARTICULAR,3,11,2025
7183,TAUBATE,5118-0,PERMITIR POSSE/CONDUCAO DO VEICULO A PESSOA SEM CNH/PPD/ACC,SP,AUTOMOVEL,PARTICULAR,15,11,2025
6535,ITABERA,5118-0,PERMITIR POSSE/CONDUCAO DO VEICULO A PESSOA SEM CNH/PPD/ACC,SP,CAMINHONET,PARTICULAR,1,11,2025
6921,PRAIA GRANDE,6700-0,"CONDUZIR VEIC COM VIDRO TOTAL/PARCIALMENTE COBERTO POR PELICULA, PAINEIS/PINTURA",SP,AUTOMOVEL,PARTICULAR,2,11,2025
6671,MAIRIPORA,6726-1,"CONDUZIR O VEICULO EM MAU ESTADO DE CONSERVACAO, COMPROMETENDO A SEGURANCA",SP,AUTOMOVEL,PARTICULAR,4,11,2025
7107,SAO PAULO,6920-1,"Deixar de efetuar registro do veiculo em 30 dias, qdo for transf a propriedade",SP,AUTOMOVEL,ALUGUEL,59,11,2025
6323,CATANDUVA,7579-0,"REC SUB TEST, EX CLIN, PERIC OU PROC Q PERM CERT INFL ALC/SUB PSIC FOR ART. 277",SP,MOTOCICLO,PARTICULAR,6,11,2025
6619,JUNDIAI,6076-0,TRANSPOR BLOQUEIO VIARIO POLICIAL,SP,MOTONETA,PARTICULAR,1,11,2025
7107,SAO PAULO,6050-2,AVANCAR O SINAL DE PARADA OBRIGATORIA,SP,MOTOCICLO,PARTICULAR,110,11,2025
7107,SAO PAULO,6602-0,CONDUZIR O VEICULO COM QUALQUER UMA DAS PLACAS SEM LEGIBILIDADE E VISIBILIDADE,SP,C. TRATOR,ALUGUEL,18,11,2025
6999,SALES OLIVEIRA,6599-2,CONDUZIR O VEICULO REGISTRADO QUE NAO ESTEJA DEVIDAMENTE LICENCIADO,SP,MOTOCICLO,PARTICULAR,2,11,2025
6179,ASSIS,6599-2,CONDUZIR O VEICULO REGISTRADO QUE NAO ESTEJA DEVIDAMENTE LICENCIADO,SP,MOTOCICLO,PARTICULAR,41,11,2025
3065,ALUMINIO,6726-1,"CONDUZIR O VEICULO EM MAU ESTADO DE CONSERVACAO, COMPROMETENDO A SEGURANCA",SP,AUTOMOVEL,PARTICULAR,2,11,2025
6567,ITARIRI,5215-1,Dirigir ameacando os pedestres que estejam atravessando a via publica,SP,AUTOMOVEL,PARTICULAR,1,11,2025
7107,SAO PAULO,6050-3,AVAN O SIN VERM DO SEMAF EXC SE HOUVER SINALIZ PERM LIVRE CONV A DIR -FISC ELETR,SP,AUTOMOVEL,PARTICULAR,85,11,2025
7107,SAO PAULO,6041-2,EXECUTAR OPERACAO DE CONVERSAO A ESQUERDA EM LOCAL PROIBIDO PELA SINALIZACAO,SP,MOTONETA,PARTICULAR,9,11,2025
6841,PEDREGULHO,6599-2,CONDUZIR O VEICULO REGISTRADO QUE NAO ESTEJA DEVIDAMENTE LICENCIADO,SP,CAMINHONET,PARTICULAR,2,11,2025
6477,GUARULHOS,6050-1,AVAN O SIN VERM DO SEMAF EXC SE HOUVER SINALIZ PERM LIVRE CONV A DIR,SP,AUTOMOVEL,PARTICULAR,67,11,2025
6111,AGUAS DE SAO PEDRO,6408-0,PORTAR NO VEICULO PLACAS DE IDENTIFICACAO EM DESACORDO C/ ESPECIF/MODELO CONTRAN,SP,AUTOMOVEL,PARTICULAR,1,11,2025
7107,SAO PAULO,5215-1,Dirigir ameacando os pedestres que estejam atravessando a via publica,SP,MOTOCICLO,PARTICULAR,140,11,2025
6209,BARRETOS,6599-2,CONDUZIR O VEICULO REGISTRADO QUE NAO ESTEJA DEVIDAMENTE LICENCIADO,SP,MOTOCICLO,PARTICULAR,31,11,2025
6639,LIMEIRA,5185-1,Deixar o condutor de usar o cinto seguranca,SP,CAMIONETA,PARTICULAR,7,11,2025
6285,CAJAMAR,7340-0,DIRIGIR O VEIC USANDO CALCADO QUE N SE FIRME NOS PES/COMPROMETA UTILIZ PEDAIS,SP,MOTOCICLO,PARTICULAR,7,11,2025
7145,SOROCABA,5096-0,ENTREGAR VEICULO A PESSOA COM CNH/PPD VENCIDA HA MAIS DE 30 DIAS,SP,AUTOMOVEL,PARTICULAR,1,11,2025
6239,BOITUVA,6653-1,CONDUZIR O VEICULO COM DESCARGA LIVRE,SP,MOTOCICLO,PARTICULAR,2,11,2025
7033,SANTA FE DO SUL,6637-2,CONDUZIR O VEICULO COM EQUIPAMENTO OBRIGATORIO INEFICIENTE/INOPERANTE,SP,MOTOCICLO,PARTICULAR,3,11,2025
7135,SERTAOZINHO,5045-0,DIRIGIR VEICULO COM VALIDADE DE CNH/PPD VENCIDA HA MAIS DE 30 DIAS,SP,MOTOCICLO,PARTICULAR,6,11,2025
6875,PIRACICABA,6491-0,USAR BUZINA PROLONGADA E SUCESSIVAMENTE A QUALQUER PRETEXTO,SP,MOTOCICLO,PARTICULAR,1,11,2025
6125,ALVARES MACHADO,5010-0,DIRIGIR VEICULO SEM POSSUIR CNH/PPD/ACC,SP,AUTOMOVEL,PARTICULAR,2,11,2025
6747,NATIVIDADE DA SERRA,5452-7,ESTACIONAR AO LADO OU SOBRE GRAMADO OU JARDIM PUBLICO,SP,CAMINHONET,PARTICULAR,1,11,2025
6181,ATIBAIA,6122-0,DEIXAR DE DAR PREFERENCIA A PEDESTRE/VEIC N MOTORIZADO NA FAIXA A ELE DESTINADA,SP,MOTOCICLO,PARTICULAR,1,11,2025
6921,PRAIA GRANDE,5045-0,DIRIGIR VEICULO COM VALIDADE DE CNH/PPD VENCIDA HA MAIS DE 30 DIAS,SP,MOTOCICLO,PARTICULAR,11,11,2025
6877,PIRAJU,6653-2,CONDUZIR O VEICULO COM SILENCIADOR DE MOTOR DEFEITUOSO/DEFICIENTE/INOPERANTE,SP,MOTOCICLO,PARTICULAR,1,11,2025
6931,PRESIDENTE VENCESLAU,6289-1,DEIXAR DE REDUZIR A VELOCIDADE DO VEICULO AO APROXIMAR-SE DA GUIA DA CALCADA,SP,MOTOCICLO,PARTICULAR,2,11,2025
6891,PITANGUEIRAS,5185-1,Deixar o condutor de usar o cinto seguranca,SP,AUTOMOVEL,PARTICULAR,2,11,2025
7083,SAO JOAO DA BOA VISTA,6599-2,CONDUZIR O VEICULO REGISTRADO QUE NAO ESTEJA DEVIDAMENTE LICENCIADO,SP,AUTOMOVEL,PARTICULAR,16,11,2025
7145,SOROCABA,7633-2,Dirigir veiculo manuseando telefone celular,SP,MOTOCICLO,PARTICULAR,17,11,2025
6711,MOCOCA,6599-2,CONDUZIR O VEICULO REGISTRADO QUE NAO ESTEJA DEVIDAMENTE LICENCIADO,SP,MOTOCICLO,PARTICULAR,23,11,2025
6523,IPEUNA,6599-2,CONDUZIR O VEICULO REGISTRADO QUE NAO ESTEJA DEVIDAMENTE LICENCIADO,SP,MOTONETA,PARTICULAR,1,11,2025
6165,ARARAS,5185-1,Deixar o condutor de usar o cinto seguranca,SP,AUTOMOVEL,PARTICULAR,111,11,2025
6313,CARAPICUIBA,7684-1,Cond motoc/moton/ciclom c/ util cap de seg s/ vis/ocul prot,SP,MOTOCICLO,PARTICULAR,28,11,2025
7029,SANTA CRUZ DO RIO PARDO,5185-1,Deixar o condutor de usar o cinto seguranca,SP,AUTOMOVEL,PARTICULAR,15,11,2025
7145,SOROCABA,6041-2,EXECUTAR OPERACAO DE CONVERSAO A ESQUERDA EM LOCAL PROIBIDO PELA SINALIZACAO,SP,AUTOMOVEL,PARTICULAR,18,11,2025
7107,SAO PAULO,6050-1,AVAN O SIN VERM DO SEMAF EXC SE HOUVER SINALIZ PERM LIVRE CONV A DIR,SP,MOTOCICLO,ALUGUEL,7,11,2025
6789,OSASCO,7340-0,DIRIGIR O VEIC USANDO CALCADO QUE N SE FIRME NOS PES/COMPROMETA UTILIZ PEDAIS,SP,MOTOCICLO,PARTICULAR,57,11,2025
6789,OSASCO,6408-0,PORTAR NO VEICULO PLACAS DE IDENTIFICACAO EM DESACORDO C/ ESPECIF/MODELO CONTRAN,SP,MOTOCICLO,PARTICULAR,41,11,2025
6425,FRANCA,6726-1,"CONDUZIR O VEICULO EM MAU ESTADO DE CONSERVACAO, COMPROMETENDO A SEGURANCA",SP,AUTOMOVEL,PARTICULAR,26,11,2025
6737,MONTE MOR,6637-1,CONDUZIR O VEICULO SEM EQUIPAMENTO OBRIGATORIO,SP,MOTOCICLO,PARTICULAR,17,11,2025
7181,TATUI,5185-1,Deixar o condutor de usar o cinto seguranca,SP,AUTOMOVEL,PARTICULAR,2,11,2025
6549,ITAPEVA,6742-0,CONDUZIR O VEICULO SEM PORTAR A AUTORIZACAO PARA CONDUCAO DE ESCOLARES,SP,MICROONIB,ALUGUEL,4,11,2025
6789,OSASCO,5720-0,TRANSITAR PELA CONTRAMAO DE DIRECAO EM VIA COM DUPLO SENTIDO DE CIRCULACAO,SP,CAMINHONET,ALUGUEL,1,11,2025
6281,CAIEIRAS,5029-2,DIRIGIR VEICULO COM CNH/PPD/ACC COM SUSPENSAO DO DIREITO DE DIRIGIR,SP,AUTOMOVEL,PARTICULAR,2,11,2025
6619,JUNDIAI,6610-2,CONDUZIR O VEICULO COM CARACTERISTICA ALTERADA,SP,MOTOCICLO,PARTICULAR,14,11,2025
6131,AMERICANA,6408-0,PORTAR NO VEICULO PLACAS DE IDENTIFICACAO EM DESACORDO C/ ESPECIF/MODELO CONTRAN,SP,MOTOCICLO,PARTICULAR,13,11,2025
6607,JAU,7056-1,CONDUZIR MOTOC/MOTON/CICLOMOTOR FAZENDO MALABARISMO/EQUILIBRANDO-SE EM UMA RODA,SP,MOTOCICLO,PARTICULAR,8,11,2025
6363,CRAVINHOS,5185-1,Deixar o condutor de usar o cinto seguranca,SP,AUTOMOVEL,PARTICULAR,15,11,2025
7083,SAO JOAO DA BOA VISTA,5029-2,DIRIGIR VEICULO COM CNH/PPD/ACC COM SUSPENSAO DO DIREITO DE DIRIGIR,SP,MOTOCICLO,PARTICULAR,2,11,2025
2993,POTIM,5738-0,TRANSITAR PELA CONTRAMAO DE DIRECAO EM VIA C/ SINALIZACAO DE REGUL SENTIDO UNICO,SP,AUTOMOVEL,PARTICULAR,8,11,2025
6415,FERRAZ DE VASCONCELOS,5207-0,Dirigir sem atencao ou sem os cuidados indispensaveis a seguranca,SP,AUTOMOVEL,PARTICULAR,1,11,2025
6373,CUNHA,5525-0,ESTACIONAR NA CONTRAMAO DE DIRECAO,SP,AUTOMOVEL,PARTICULAR,4,11,2025
6549,ITAPEVA,6050-1,AVAN O SIN VERM DO SEMAF EXC SE HOUVER SINALIZ PERM LIVRE CONV A DIR,SP,AUTOMOVEL,PARTICULAR,5,11,2025
6323,CATANDUVA,5185-1,Deixar o condutor de usar o cinto seguranca,SP,AUTOMOVEL,PARTICULAR,7,11,2025
7107,SAO PAULO,6050-3,AVAN O SIN VERM DO SEMAF EXC SE HOUVER SINALIZ PERM LIVRE CONV A DIR -FISC ELETR,SP,MOTOCICLO,PARTICULAR,63,11,2025
6165,ARARAS,7030-1,Conduzir motoc/moton/ciclom s/ capacete de seguranca,SP,MOTOCICLO,PARTICULAR,5,11,2025
6175,ARTUR NOGUEIRA,6637-1,CONDUZIR O VEICULO SEM EQUIPAMENTO OBRIGATORIO,SP,MOTOCICLO,PARTICULAR,9,11,2025
6317,CASA BRANCA,6599-2,CONDUZIR O VEICULO REGISTRADO QUE NAO ESTEJA DEVIDAMENTE LICENCIADO,SP,MOTOCICLO,PARTICULAR,10,11,2025
7107,SAO PAULO,6050-1,AVAN O SIN VERM DO SEMAF EXC SE HOUVER SINALIZ PERM LIVRE CONV A DIR,Outras UFs,MOTOCICLO,PARTICULAR,16,11,2025
6795,OURINHOS,6408-0,PORTAR NO VEICULO PLACAS DE IDENTIFICACAO EM DESACORDO C/ ESPECIF/MODELO CONTRAN,SP,MOTOCICLO,PARTICULAR,3,11,2025
6563,ITAQUAQUECETUBA,5010-0,DIRIGIR VEICULO SEM POSSUIR CNH/PPD/ACC,Outras UFs,MOTOCICLO,PARTICULAR,1,11,2025
6927,PRESIDENTE EPITACIO,5118-0,PERMITIR POSSE/CONDUCAO DO VEICULO A PESSOA SEM CNH/PPD/ACC,SP,AUTOMOVEL,PARTICULAR,4,11,2025
6645,LORENA,6637-2,CONDUZIR O VEICULO COM EQUIPAMENTO OBRIGATORIO INEFICIENTE/INOPERANTE,SP,MOTOCICLO,PARTICULAR,4,11,2025
6789,OSASCO,7633-1,Dirigir veiculo segurando telefone celular,SP,AUTOMOVEL,PARTICULAR,64,11,2025
6677,MARACAI,5215-1,Dirigir ameacando os pedestres que estejam atravessando a via publica,SP,MOTOCICLO,PARTICULAR,1,11,2025
7191,TIETE,7340-0,DIRIGIR O VEIC USANDO CALCADO QUE N SE FIRME NOS PES/COMPROMETA UTILIZ PEDAIS,SP,MOTOCICLO,PARTICULAR,3,11,2025
7077,SAO CAETANO DO SUL,6610-2,CONDUZIR O VEICULO COM CARACTERISTICA ALTERADA,SP,AUTOMOVEL,PARTICULAR,1,11,2025
6563,ITAQUAQUECETUBA,6726-1,"CONDUZIR O VEICULO EM MAU ESTADO DE CONSERVACAO, COMPROMETENDO A SEGURANCA",SP,MOTOCICLO,PARTICULAR,40,11,2025
7107,SAO PAULO,6602-0,CONDUZIR O VEICULO COM QUALQUER UMA DAS PLACAS SEM LEGIBILIDADE E VISIBILIDADE,Outras UFs,AUTOMOVEL,PARTICULAR,36,11,2025
6313,CARAPICUIBA,6602-0,CONDUZIR O VEICULO COM QUALQUER UMA DAS PLACAS SEM LEGIBILIDADE E VISIBILIDADE,SP,MOTOCICLO,PARTICULAR,27,11,2025
7107,SAO PAULO,6769-0,"CONDUZIR VEIC C/ DEFEITO NO SIST DE ILUMINACAO, SINALIZ OU LAMPADAS QUEIMADAS",SP,CAMINHONET,ALUGUEL,62,11,2025
7107,SAO PAULO,7242-2,"EM MOVIMENTO DE DIA, DEIXAR DE MANTER ACESA LUZ BAIXA SOB CHUVA/NEBL/CERRACAO",SP,CAMIONETA,PARTICULAR,12,11,2025
6969,RIBEIRAO PRETO,5185-1,Deixar o condutor de usar o cinto seguranca,SP,CAMINHONET,PARTICULAR,31,11,2025
7089,SAO JOAQUIM DA BARRA,6637-2,CONDUZIR O VEICULO COM EQUIPAMENTO OBRIGATORIO INEFICIENTE/INOPERANTE,SP,AUTOMOVEL,PARTICULAR,1,11,2025
6537,ITAI,6726-1,"CONDUZIR O VEICULO EM MAU ESTADO DE CONSERVACAO, COMPROMETENDO A SEGURANCA",SP,MOTOCICLO,PARTICULAR,2,11,2025
7027,SANTA CRUZ DAS PALMEIRAS,5096-0,ENTREGAR VEICULO A PESSOA COM CNH/PPD VENCIDA HA MAIS DE 30 DIAS,SP,AUTOMOVEL,PARTICULAR,1,11,2025
6689,MAUA,6599-2,CONDUZIR O VEICULO REGISTRADO QUE NAO ESTEJA DEVIDAMENTE LICENCIADO,SP,AUTOMOVEL,PARTICULAR,66,11,2025
6569,ITATIBA,6726-1,"CONDUZIR O VEICULO EM MAU ESTADO DE CONSERVACAO, COMPROMETENDO A SEGURANCA",SP,MOTONETA,PARTICULAR,3,11,2025
6945,RANCHARIA,5843-3,"Deixar de indicar c/ antec, med gesto de braco/luz indicadora, mudanca direcao",SP,CAMINHONET,PARTICULAR,1,11,2025
7037,SANTA ISABEL,7633-2,Dirigir veiculo manuseando telefone celular,SP,AUTOMOVEL,PARTICULAR,2,11,2025
7107,SAO PAULO,5843-3,"Deixar de indicar c/ antec, med gesto de braco/luz indicadora, mudanca direcao",SP,UTILITARIO,PARTICULAR,139,11,2025
6219,BAURU,5185-1,Deixar o condutor de usar o cinto seguranca,SP,AUTOMOVEL,PARTICULAR,378,11,2025
6559,ITAPUI,7714-2,Cond motoc/moton/ciclom transp pass c/ cap seg c/ vis/oc prot des c/ reg Contran,SP,MOTOCICLO,PARTICULAR,1,11,2025
6717,MOGI-MIRIM,5010-0,DIRIGIR VEICULO SEM POSSUIR CNH/PPD/ACC,SP,AUTOMOVEL,PARTICULAR,19,11,2025
6401,EMBU DAS ARTES,6599-2,CONDUZIR O VEICULO REGISTRADO QUE NAO ESTEJA DEVIDAMENTE LICENCIADO,SP,MOTOCICLO,PARTICULAR,34,11,2025
6137,AMPARO,5185-1,Deixar o condutor de usar o cinto seguranca,Outras UFs,CAMINHAO,ALUGUEL,1,11,2025
6875,PIRACICABA,5010-0,DIRIGIR VEICULO SEM POSSUIR CNH/PPD/ACC,SP,MOTONETA,PARTICULAR,4,11,2025
6563,ITAQUAQUECETUBA,7579-0,"REC SUB TEST, EX CLIN, PERIC OU PROC Q PERM CERT INFL ALC/SUB PSIC FOR ART. 277",SP,AUTOMOVEL,PARTICULAR,8,11,2025
7107,SAO PAULO,7765-0,FUGIR O CONDUTOR A ACAO POLICIAL,SP,MOTOCICLO,PARTICULAR,115,11,2025
7107,SAO PAULO,5207-0,Dirigir sem atencao ou sem os cuidados indispensaveis a seguranca,Outras UFs,AUTOMOVEL,PARTICULAR,10,11,2025
6353,CORONEL MACEDO,5118-0,PERMITIR POSSE/CONDUCAO DO VEICULO A PESSOA SEM CNH/PPD/ACC,SP,AUTOMOVEL,PARTICULAR,1,11,2025
6585,JABORANDI,7340-0,DIRIGIR O VEIC USANDO CALCADO QUE N SE FIRME NOS PES/COMPROMETA UTILIZ PEDAIS,SP,MOTOCICLO,PARTICULAR,3,11,2025
6495,IBIUNA,7579-0,"REC SUB TEST, EX CLIN, PERIC OU PROC Q PERM CERT INFL ALC/SUB PSIC FOR ART. 277",SP,AUTOMOVEL,PARTICULAR,3,11,2025
6713,MOGI DAS CRUZES,6769-0,"CONDUZIR VEIC C/ DEFEITO NO SIST DE ILUMINACAO, SINALIZ OU LAMPADAS QUEIMADAS",SP,AUTOMOVEL,PARTICULAR,3,11,2025
6699,MIRACATU,5045-0,DIRIGIR VEICULO COM VALIDADE DE CNH/PPD VENCIDA HA MAIS DE 30 DIAS,SP,AUTOMOVEL,PARTICULAR,2,11,2025
7107,SAO PAULO,5690-0,TRANSITAR NA FAIXA/PISTA DA ESQUERDA REGUL CIRCULACAO EXCLUSIVA DETERM VEICULO,SP,AUTOMOVEL,ALUGUEL,2,11,2025
6249,BOTUCATU,5274-1,UTILIZ VEIC DEMONST/EXIBIR MANOBRA PERIGOSA MEDIANTE ARRANCADA BRUSCA,SP,AUTOMOVEL,PARTICULAR,5,11,2025
6219,BAURU,6050-1,AVAN O SIN VERM DO SEMAF EXC SE HOUVER SINALIZ PERM LIVRE CONV A DIR,SP,CAMINHAO,ALUGUEL,1,11,2025
